sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,num_iterations,success
1174,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1175,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1176,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1177,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1178,10,children_playing,children_playing,True,street_music,0.0077918971598967025,16.614139556884766,2132.23291015625,1,True
1179,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1180,10,jackhammer,jackhammer,True,siren,0.04739114079648617,29.928300857543945,631.5167846679688,2,True
1181,10,drilling,drilling,True,jackhammer,0.0002573860205935428,0.5991840362548828,2327.958740234375,1,True
1182,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1183,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1184,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1185,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1186,10,jackhammer,jackhammer,True,drilling,0.006019936365526217,28.753141403198242,4776.31982421875,3,True
1187,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1188,10,drilling,drilling,True,jackhammer,0.011055484927212623,19.623361587524414,1774.98876953125,1,True
1189,10,jackhammer,jackhammer,True,siren,0.05580677459249469,36.86457443237305,660.5752563476562,2,True
1190,10,children_playing,children_playing,True,dog_bark,0.0012604770733107805,4.3051652908325195,3415.504638671875,1,True
1191,10,children_playing,children_playing,True,siren,0.004368192429630668,15.400749206542969,3525.6572265625,2,True
1192,10,street_music,street_music,True,children_playing,0.002548852569725923,4.41574239730835,1732.4432373046875,1,True
1193,10,children_playing,children_playing,True,street_music,0.001627709285290073,4.9949951171875,3068.726806640625,2,True
1194,10,children_playing,children_playing,True,street_music,0.008114559467226622,17.17933464050293,2117.10009765625,1,True
1195,10,gun_shot,gun_shot,True,drilling,0.008583354852000633,54.10013961791992,6302.9130859375,4,True
1196,10,children_playing,children_playing,True,street_music,0.005140595694316861,13.573651313781738,2640.482177734375,1,True
1197,10,gun_shot,gun_shot,True,dog_bark,0.011328393149920095,50.72434616088867,4477.62939453125,4,True
1198,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1199,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1200,10,car_horn,street_music,False,street_music,0.0,0.0,0.0,0,False
1201,10,engine_idling,engine_idling,True,jackhammer,0.007758756988567283,11.01025390625,1419.074462890625,1,True
1202,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1203,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1204,10,street_music,street_music,True,children_playing,0.008371815386007115,21.531986236572266,2571.96142578125,1,True
1205,10,jackhammer,jackhammer,True,engine_idling,0.05841355296873753,35.423152923583984,606.4201049804688,2,True
1206,10,dog_bark,dog_bark,True,drilling,0.02043683990379588,78.91934204101562,3861.62158203125,5,True
1207,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1208,10,dog_bark,dog_bark,True,gun_shot,0.02049763810605708,99.9105224609375,4874.24560546875,3,True
1209,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1210,10,car_horn,car_horn,True,street_music,0.01153190769148078,19.328350067138672,1676.07568359375,2,True
1211,10,air_conditioner,air_conditioner,True,drilling,0.0006157366031479333,0.9659315347671509,1568.741455078125,2,True
1212,10,drilling,drilling,True,jackhammer,0.0011362859205088197,6.678779602050781,5877.72802734375,1,True
1213,10,dog_bark,dog_bark,True,gun_shot,0.006609349294163591,29.402868270874023,4448.67822265625,3,True
1214,10,dog_bark,dog_bark,True,gun_shot,0.006679525182871015,25.342283248901367,3794.024658203125,3,True
1215,10,drilling,drilling,True,jackhammer,0.0032120007061538737,17.993894577026367,5602.0830078125,1,True
1216,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1217,10,dog_bark,dog_bark,True,children_playing,0.025067844863578177,57.68171691894531,2301.024169921875,3,True
1218,10,car_horn,car_horn,True,jackhammer,0.005125425750269338,16.477907180786133,3214.934326171875,2,True
1219,10,air_conditioner,air_conditioner,True,drilling,0.0006303124335862228,1.0249381065368652,1626.0794677734375,1,True
1220,10,jackhammer,jackhammer,True,siren,0.053392193835626794,38.78605270385742,726.436767578125,3,True
1221,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1222,10,dog_bark,dog_bark,True,car_horn,0.003538645214862093,17.56075668334961,4962.56494140625,2,True
1223,10,air_conditioner,air_conditioner,True,drilling,0.0020113889377563776,3.2114429473876953,1596.6295166015625,2,True
1224,10,jackhammer,jackhammer,True,engine_idling,0.046227449999359606,34.365989685058594,743.410888671875,2,True
1225,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1226,10,car_horn,car_horn,True,drilling,0.011352089323988554,17.586999893188477,1549.230224609375,2,True
1227,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1228,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1229,10,street_music,street_music,True,children_playing,0.012074302774256852,26.789066314697266,2218.684326171875,1,True
1230,10,street_music,street_music,True,car_horn,0.03140046348693616,64.85628509521484,2065.456298828125,3,True
1231,10,street_music,street_music,True,car_horn,0.02665628792421785,52.845462799072266,1982.4764404296875,3,True
1232,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1233,10,jackhammer,jackhammer,True,siren,0.05646399785797126,34.25005340576172,606.5821533203125,2,True
1234,10,dog_bark,dog_bark,True,drilling,0.014246997548886073,52.66972732543945,3696.900146484375,4,True
1235,10,drilling,drilling,True,children_playing,0.0026886144467364523,5.459162712097168,2030.474365234375,3,True
1236,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1237,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1238,10,engine_idling,engine_idling,True,jackhammer,0.006917823251295627,9.625619888305664,1391.4232177734375,2,True
1239,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1240,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1241,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1242,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1243,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1244,10,street_music,street_music,True,children_playing,0.0021401133824524923,3.7086477279663086,1732.921142578125,1,True
1245,10,gun_shot,gun_shot,True,dog_bark,0.01153259687990123,55.80907440185547,4839.24609375,3,True
1246,10,jackhammer,jackhammer,True,street_music,0.034617128925891846,27.64240074157715,798.5180053710938,3,True
1247,10,children_playing,children_playing,True,dog_bark,0.0020033016907336242,7.581744194030762,3784.624267578125,2,True
1248,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1249,10,gun_shot,gun_shot,True,air_conditioner,0.005126640644715032,31.157556533813477,6077.57763671875,3,True
1250,10,gun_shot,gun_shot,True,dog_bark,0.005018993875756179,23.216012954711914,4625.630859375,2,True
1251,10,drilling,drilling,True,children_playing,0.007278007238996878,30.34907341003418,4169.97021484375,3,True
1252,10,street_music,street_music,True,car_horn,0.004423247915579224,10.197477340698242,2305.427490234375,2,True
1253,10,drilling,drilling,True,jackhammer,0.0144092031725001,20.919721603393555,1451.83056640625,1,True
1254,10,drilling,drilling,True,jackhammer,0.003001877283385042,6.68503999710083,2226.953125,1,True
1255,10,drilling,drilling,True,children_playing,0.01731553958112093,29.923683166503906,1728.140380859375,2,True
1256,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1257,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1258,10,jackhammer,jackhammer,True,siren,0.052339959917966486,34.518497467041016,659.505615234375,2,True
1259,10,jackhammer,jackhammer,True,siren,0.034662806727597716,35.016475677490234,1010.203125,2,True
1260,10,drilling,drilling,True,jackhammer,0.0033003944240914693,7.519770622253418,2278.446044921875,1,True
1261,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1262,10,children_playing,children_playing,True,street_music,0.0049806354943904806,13.493172645568848,2709.126708984375,1,True
1263,10,children_playing,children_playing,True,street_music,0.004863113441609038,16.40003204345703,3372.331787109375,2,True
1264,10,children_playing,children_playing,True,siren,0.0008792624537087682,3.2908194065093994,3742.704345703125,2,True
1265,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1266,10,children_playing,children_playing,True,dog_bark,0.00038681747559612744,1.3286633491516113,3434.858642578125,2,True
1267,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1268,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1269,10,engine_idling,engine_idling,True,jackhammer,0.008339566033076293,11.7339506149292,1407.021728515625,1,True
1270,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1271,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1272,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1273,10,dog_bark,dog_bark,True,street_music,0.016301728450291198,60.29138946533203,3698.466064453125,3,True
1274,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1275,10,dog_bark,dog_bark,True,gun_shot,0.017668961014260246,88.9522705078125,5034.38037109375,3,True
1276,10,children_playing,children_playing,True,street_music,0.0019340316763391627,5.30910062789917,2745.094970703125,2,True
1277,10,drilling,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1278,10,car_horn,car_horn,True,drilling,0.01184104779851488,18.864913940429688,1593.179443359375,2,True
1279,10,jackhammer,jackhammer,True,siren,0.05659900089134409,35.694644927978516,630.6585693359375,2,True
1280,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1281,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1282,10,children_playing,engine_idling,False,engine_idling,0.0,0.0,0.0,0,False
1283,10,air_conditioner,air_conditioner,True,children_playing,0.004083720583222609,7.170486927032471,1755.87109375,1,True
1284,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1285,10,jackhammer,jackhammer,True,siren,0.05384806190331628,38.357051849365234,712.3200073242188,2,True
1286,10,drilling,drilling,True,air_conditioner,0.013480523887924532,27.215051651000977,2018.84228515625,3,True
1287,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1288,10,jackhammer,jackhammer,True,drilling,0.003763708130388184,16.368377685546875,4349.0029296875,3,True
1289,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1290,10,jackhammer,jackhammer,True,drilling,0.018937126801944187,24.309112548828125,1283.6748046875,3,True
1291,10,street_music,street_music,True,jackhammer,0.00998652686668572,21.369277954101562,2139.810791015625,2,True
1292,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1293,10,air_conditioner,air_conditioner,True,drilling,0.0008302063931801552,1.2972463369369507,1562.558837890625,2,True
1294,10,dog_bark,dog_bark,True,drilling,0.006316533202552545,37.82999801635742,5989.04443359375,4,True
1295,10,street_music,street_music,True,car_horn,0.001216950515041724,4.774065971374512,3922.974609375,1,True
1296,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1297,10,gun_shot,gun_shot,True,jackhammer,0.007708215241839661,52.46215057373047,6806.0048828125,1,True
1298,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1299,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1300,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1301,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1302,10,children_playing,children_playing,True,street_music,0.0011154034539461665,2.5339090824127197,2271.7421875,1,True
1303,10,jackhammer,jackhammer,True,street_music,0.03403404147901094,31.01931381225586,911.4202270507812,2,True
1304,10,children_playing,children_playing,True,dog_bark,0.0013042097192921425,4.697394371032715,3601.717041015625,2,True
1305,10,children_playing,street_music,False,street_music,0.0,0.0,0.0,0,False
1306,10,car_horn,car_horn,True,drilling,0.00120878158928292,7.837993621826172,6484.2099609375,2,True
1307,10,children_playing,drilling,False,drilling,0.0,0.0,0.0,0,False
1308,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1309,10,drilling,drilling,True,street_music,0.012901860213677993,24.138553619384766,1870.9359130859375,3,True
1310,10,drilling,drilling,True,jackhammer,0.02649357353749717,32.8403205871582,1239.5579833984375,1,True
1311,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1312,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1313,10,drilling,drilling,True,children_playing,0.013647215414601621,21.227577209472656,1555.451171875,2,True
1314,10,children_playing,children_playing,True,street_music,0.002024236238255716,5.427623271942139,2681.319091796875,2,True
1315,10,children_playing,drilling,False,drilling,0.0,0.0,0.0,0,False
1316,10,siren,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1317,10,siren,siren,True,children_playing,0.0012806431596155943,4.550344944000244,3553.171630859375,1,True
1318,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1319,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1320,10,drilling,drilling,True,jackhammer,0.004473281585405057,24.569250106811523,5492.4443359375,2,True
1321,10,street_music,street_music,True,children_playing,0.00427964186871387,15.069982528686523,3521.318603515625,1,True
1322,10,children_playing,children_playing,True,street_music,0.003284826829704836,11.405508995056152,3472.1796875,1,True
1323,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1324,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1325,10,street_music,street_music,True,children_playing,0.004285300340395327,9.114866256713867,2127.007568359375,2,True
1326,10,street_music,street_music,True,car_horn,0.037012045526290505,65.83644104003906,1778.7841796875,3,True
1327,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1328,10,dog_bark,dog_bark,True,children_playing,0.0002424561387614726,0.8218769431114197,3389.79638671875,1,True
1329,10,street_music,street_music,True,drilling,0.0034764834615279494,6.27276611328125,1804.34228515625,2,True
1330,10,jackhammer,jackhammer,True,drilling,0.02926578227136479,33.588279724121094,1147.697998046875,4,True
1331,10,air_conditioner,air_conditioner,True,children_playing,0.004569227408813366,8.072444915771484,1766.697998046875,2,True
1332,10,air_conditioner,air_conditioner,True,drilling,0.0008523115514514678,1.3368663787841797,1568.5184326171875,1,True
1333,10,street_music,street_music,True,jackhammer,0.004094983578633429,8.197343826293945,2001.8013916015625,1,True
1334,10,drilling,drilling,True,air_conditioner,0.006398223016325266,15.16188907623291,2369.703125,3,True
1335,10,drilling,drilling,True,jackhammer,0.0028953595580659976,8.10175609588623,2798.1865234375,2,True
1336,10,street_music,street_music,True,jackhammer,0.005115553595944126,11.685224533081055,2284.254150390625,1,True
1337,10,street_music,street_music,True,drilling,0.01033471154682289,17.858978271484375,1728.0577392578125,1,True
1338,10,street_music,street_music,True,drilling,0.005857070332157237,11.016758918762207,1880.933349609375,2,True
1339,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1340,10,car_horn,car_horn,True,jackhammer,0.0012160144893778497,8.184195518493652,6730.34375,3,True
1341,10,children_playing,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1342,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1343,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1344,10,street_music,street_music,True,car_horn,4.328392356042567e-05,0.16564029455184937,3826.831787109375,1,True
1345,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1346,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1347,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1348,10,siren,drilling,False,drilling,0.0,0.0,0.0,0,False
1349,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1350,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1351,10,children_playing,drilling,False,drilling,0.0,0.0,0.0,0,False
1352,10,drilling,drilling,True,jackhammer,0.013045339170719032,22.05137825012207,1690.364501953125,1,True
1353,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1354,10,drilling,drilling,True,jackhammer,0.017082796386224595,24.30584144592285,1422.82568359375,1,True
1355,10,gun_shot,gun_shot,True,jackhammer,0.003300745945035185,21.790130615234375,6601.57763671875,2,True
1356,10,engine_idling,engine_idling,True,jackhammer,0.0006632573772282193,1.212546944618225,1828.1695556640625,1,True
1357,10,engine_idling,engine_idling,True,jackhammer,0.001205939849972443,2.1266534328460693,1763.482177734375,1,True
1358,10,drilling,drilling,True,jackhammer,0.016249362049442117,24.555511474609375,1511.167724609375,1,True
1359,10,air_conditioner,air_conditioner,True,children_playing,2.9564073241085973e-05,0.058278486132621765,1971.2603759765625,1,True
1360,10,drilling,drilling,True,jackhammer,0.023933223130732605,33.21290969848633,1387.732421875,1,True
1361,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1362,10,children_playing,children_playing,True,siren,0.002105610459962643,7.559392929077148,3590.119384765625,2,True
1363,10,children_playing,children_playing,True,dog_bark,0.00017517356288165788,0.9415069222450256,5374.708984375,2,True
1364,10,jackhammer,jackhammer,True,street_music,0.01739691200332286,31.443824768066406,1807.4371337890625,3,True
1365,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1366,10,gun_shot,gun_shot,True,drilling,0.0007720930228730632,4.652844429016113,6026.2744140625,2,True
1367,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1368,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1369,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1370,10,children_playing,children_playing,True,street_music,0.0022625155855622065,8.050039291381836,3558.00390625,1,True
1371,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1372,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1373,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1374,10,air_conditioner,air_conditioner,True,jackhammer,0.0036247015787833395,6.394504547119141,1764.146484375,2,True
1375,10,dog_bark,dog_bark,True,children_playing,0.0003444718227849535,1.1396324634552002,3308.347412109375,1,True
1376,10,air_conditioner,air_conditioner,True,children_playing,0.0028309910226613755,4.93733024597168,1744.0289306640625,2,True
1377,10,jackhammer,jackhammer,True,drilling,0.002513740739016262,15.207247734069824,6049.6484375,3,True
1378,10,street_music,street_music,True,drilling,0.007024487046613715,17.37610626220703,2473.647705078125,2,True
1379,10,dog_bark,drilling,False,drilling,0.0,0.0,0.0,0,False
1380,10,children_playing,children_playing,True,street_music,0.01250142736611492,40.974761962890625,3277.606689453125,2,True
1381,10,jackhammer,jackhammer,True,street_music,0.03322312481323784,38.557857513427734,1160.5728759765625,3,True
1382,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1383,10,jackhammer,jackhammer,True,siren,0.029443118981591843,34.722469329833984,1179.3067626953125,2,True
1384,10,drilling,drilling,True,jackhammer,0.002904708388691387,8.116438865661621,2794.2353515625,2,True
1385,10,drilling,drilling,True,air_conditioner,0.014250420188624937,29.13633918762207,2044.5950927734375,3,True
1386,10,dog_bark,dog_bark,True,gun_shot,0.0026311998957402106,16.550046920776367,6289.923828125,3,True
1387,10,jackhammer,jackhammer,True,children_playing,0.02779110650646976,27.9833984375,1006.919189453125,2,True
1388,10,jackhammer,jackhammer,True,drilling,0.007124922399922823,34.72798156738281,4874.15576171875,4,True
1389,10,children_playing,children_playing,True,siren,0.00018158270452338284,0.9970765709877014,5491.03271484375,1,True
1390,10,air_conditioner,air_conditioner,True,drilling,0.0029525792737774485,4.673661231994629,1582.907958984375,1,True
1391,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1392,10,dog_bark,dog_bark,True,drilling,0.00011803959652883026,0.6120851635932922,5185.42236328125,2,True
1393,10,dog_bark,dog_bark,True,car_horn,0.007364708931958279,45.63706588745117,6196.7236328125,3,True
1394,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1395,10,street_music,street_music,True,children_playing,0.0038551274352875845,10.942108154296875,2838.325927734375,2,True
1396,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1397,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1398,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1399,10,jackhammer,jackhammer,True,drilling,0.0031582561593709764,21.539018630981445,6819.90869140625,3,True
1400,10,street_music,street_music,True,children_playing,0.0007250057319959434,2.384988307952881,3289.613037109375,1,True
1401,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1402,10,children_playing,children_playing,True,street_music,0.0020833482110479977,5.947177886962891,2854.625,2,True
1403,10,children_playing,children_playing,True,street_music,0.0068749687443098615,16.361997604370117,2379.937744140625,1,True
1404,10,drilling,drilling,True,jackhammer,0.005071527651982648,11.127738952636719,2194.1591796875,1,True
1405,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1406,10,children_playing,drilling,False,drilling,0.0,0.0,0.0,0,False
1407,10,children_playing,drilling,False,drilling,0.0,0.0,0.0,0,False
1408,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1409,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1410,10,street_music,street_music,True,children_playing,4.300806660415834e-05,0.13574501872062683,3156.268798828125,1,True
1411,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1412,10,drilling,drilling,True,jackhammer,0.004757491414404939,11.023309707641602,2317.04248046875,2,True
1413,10,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0,False
1414,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1415,10,engine_idling,drilling,False,drilling,0.0,0.0,0.0,0,False
1416,10,siren,car_horn,False,car_horn,0.0,0.0,0.0,0,False
1417,10,car_horn,car_horn,True,drilling,0.004743792296974522,23.390602111816406,4930.78125,3,True
1418,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1419,10,street_music,street_music,True,jackhammer,0.006431220111645046,22.93028450012207,3565.464111328125,2,True
1420,10,drilling,drilling,True,jackhammer,0.003112994995709633,7.29032039642334,2341.899169921875,1,True
1421,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1422,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1423,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1424,10,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1425,10,children_playing,children_playing,True,siren,3.9281618094566197e-05,0.2160535603761673,5500.11865234375,1,True
1426,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1427,10,air_conditioner,air_conditioner,True,children_playing,0.0036015528430321125,6.351226329803467,1763.4688720703125,2,True
1428,10,gun_shot,gun_shot,True,drilling,0.003959198679035922,26.389516830444336,6665.3681640625,3,True
1429,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1430,10,drilling,drilling,True,air_conditioner,0.015300617932688504,31.158647537231445,2036.4306640625,3,True
1431,10,jackhammer,jackhammer,True,street_music,0.024713961719048043,32.2010612487793,1302.9501953125,2,True
1432,10,siren,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1433,10,jackhammer,jackhammer,True,car_horn,0.03155062318739608,37.03766632080078,1173.912353515625,3,True
1434,10,engine_idling,air_conditioner,False,air_conditioner,0.0,0.0,0.0,0,False
1435,10,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1436,10,drilling,drilling,True,air_conditioner,0.012742720184025988,25.804935455322266,2025.07275390625,3,True
1437,10,car_horn,car_horn,True,street_music,0.013545971572581975,25.330108642578125,1869.9366455078125,2,True
1438,10,jackhammer,jackhammer,True,street_music,0.0054077056858626345,5.234139919281006,967.9039916992188,2,True
1439,10,dog_bark,dog_bark,True,gun_shot,0.029780940519578802,70.55645751953125,2369.181640625,3,True
1440,10,children_playing,children_playing,True,dog_bark,0.0022541580467556107,8.209702491760254,3642.026123046875,2,True
1441,10,air_conditioner,air_conditioner,True,drilling,0.00026873458909012707,0.4184454083442688,1557.095458984375,1,True
1442,10,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1443,10,siren,siren,True,children_playing,0.0029161971979734845,4.978041172027588,1707.03173828125,1,True
1444,10,dog_bark,dog_bark,True,gun_shot,0.0004791351728789592,2.2914323806762695,4782.43408203125,2,True
1445,10,children_playing,children_playing,True,siren,0.0005156432548102793,2.840710163116455,5509.06103515625,2,True
1446,10,car_horn,car_horn,True,street_music,0.005483926280090071,20.053268432617188,3656.735595703125,2,True
1447,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1448,10,street_music,street_music,True,children_playing,0.008087685846667313,25.807371139526367,3190.9462890625,1,True
1449,10,street_music,street_music,True,drilling,0.010489023504943821,16.497377395629883,1572.822998046875,2,True
1450,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1451,10,children_playing,children_playing,True,street_music,0.003067952827953599,10.749013900756836,3503.643798828125,1,True
1452,10,street_music,street_music,True,children_playing,0.003904235517915105,10.692420959472656,2738.672119140625,1,True
1453,10,drilling,drilling,True,jackhammer,0.004063357344123227,8.90133285522461,2190.635009765625,1,True
1454,10,drilling,drilling,True,children_playing,0.01050273609839388,12.703937530517578,1209.5836181640625,2,True
1455,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1456,10,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0,False
1457,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1458,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1459,10,engine_idling,engine_idling,True,jackhammer,0.007767420720424204,11.16891098022461,1437.9176025390625,2,True
1460,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1461,10,engine_idling,engine_idling,True,jackhammer,0.0005658115009168748,1.0165497064590454,1796.62255859375,1,True
1462,10,drilling,drilling,True,jackhammer,0.0057538825865935195,35.380531311035156,6148.98388671875,2,True
1463,10,children_playing,children_playing,True,street_music,0.0012523627422051193,3.433758497238159,2741.82421875,2,True
1464,10,street_music,street_music,True,jackhammer,0.016109071498730698,35.09933853149414,2178.85546875,2,True
1465,10,drilling,drilling,True,jackhammer,0.025792961810328686,27.57668113708496,1069.1552734375,1,True
1466,10,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1467,10,dog_bark,dog_bark,True,children_playing,0.005777197230479559,16.46813201904297,2850.5400390625,1,True
1468,10,dog_bark,dog_bark,True,children_playing,0.0040350940374078124,11.247049331665039,2787.307861328125,1,True
1469,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1470,10,children_playing,children_playing,True,drilling,8.814440285672656e-05,0.21799731254577637,2473.183837890625,1,True
1471,10,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1472,10,engine_idling,jackhammer,False,jackhammer,0.0,0.0,0.0,0,False
1473,10,engine_idling,siren,False,siren,0.0,0.0,0.0,0,False
1474,10,siren,children_playing,False,children_playing,0.0,0.0,0.0,0,False
1475,10,children_playing,children_playing,True,street_music,0.004914653115812889,13.68640422821045,2784.81591796875,1,True
