sample_idx,fold,real_class,initial_pred,initial_correct,fooled_class,relative_robustness,perturbation_norm,original_norm,pert_norm_logmel,pert_norm_delta,pert_norm_delta2,pert_norm_harmonic,pert_norm_percussive,most_perturbed_channel,num_iterations,success
156,9,engine_idling,engine_idling,True,siren,0.001662615749154857,3.4617953300476074,2082.137939453125,1.0077147483825684,2.1195127964019775,1.7885260581970215,1.3054991960525513,1.2542128562927246,Delta,2,True
157,9,street_music,street_music,True,children_playing,0.00026678953929772765,1.6651157140731812,6241.30810546875,0.4448252022266388,1.0855265855789185,0.84959477186203,0.5800095796585083,0.5815068483352661,Delta,1,True
158,9,street_music,street_music,True,car_horn,0.002548432025748753,13.792384147644043,5412.10595703125,3.463322401046753,9.481983184814453,6.471568584442139,4.923735618591309,4.7119927406311035,Delta,1,True
159,9,dog_bark,dog_bark,True,children_playing,0.0037096835500924972,35.6782112121582,9617.5888671875,9.63720417022705,23.241840362548828,17.61050796508789,13.009642601013184,12.668669700622559,Delta,1,True
160,9,jackhammer,jackhammer,True,engine_idling,0.0025923919862010187,8.427106857299805,3250.70703125,2.410984516143799,5.163627624511719,4.402554512023926,3.0789451599121094,3.110924482345581,Delta,2,True
161,9,air_conditioner,drilling,False,drilling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
162,9,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
163,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
164,9,siren,siren,True,dog_bark,0.014194911986817375,60.8407096862793,4286.0927734375,17.701459884643555,36.86518096923828,31.152729034423828,22.294403076171875,23.69969367980957,Delta,2,True
165,9,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
166,9,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
167,9,engine_idling,engine_idling,True,jackhammer,0.01451758955258643,33.4029426574707,2300.860107421875,10.025665283203125,19.423091888427734,17.24113655090332,13.10132884979248,13.003252029418945,Delta,4,True
168,9,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
169,9,air_conditioner,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
170,9,children_playing,children_playing,True,dog_bark,0.003438339831868149,24.387632369995117,7092.85107421875,6.831943511962891,14.74394416809082,12.962980270385742,8.979175567626953,9.057197570800781,Delta,4,True
171,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
172,9,children_playing,children_playing,True,street_music,0.0012320228651872924,6.115698337554932,4963.94873046875,1.634305477142334,3.9493484497070312,3.055018663406372,2.2101783752441406,2.2170770168304443,Delta,3,True
173,9,siren,siren,True,dog_bark,0.002547123032051249,28.218250274658203,11078.4794921875,8.333268165588379,16.804128646850586,14.822304725646973,10.314179420471191,10.879546165466309,Delta,3,True
174,9,jackhammer,jackhammer,True,engine_idling,0.0016017566570238697,4.784694671630859,2987.154541015625,1.431683897972107,2.9074490070343018,2.4580419063568115,1.7249408960342407,1.8365546464920044,Delta,1,True
175,9,street_music,street_music,True,siren,0.004128361473470485,25.06451416015625,6071.29833984375,6.482014179229736,16.597652435302734,12.595888137817383,8.706541061401367,8.733327865600586,Delta,3,True
176,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
177,9,street_music,street_music,True,siren,5.519022495514694e-05,0.3809875547885895,6903.1708984375,0.09971438348293304,0.24325117468833923,0.20342203974723816,0.13395759463310242,0.12927591800689697,Delta,1,True
178,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
179,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
180,9,children_playing,children_playing,True,street_music,0.0023050136238513524,11.16641902923584,4844.40478515625,2.9869565963745117,7.083862781524658,5.764298439025879,4.03206205368042,4.012631416320801,Delta,4,True
181,9,jackhammer,jackhammer,True,engine_idling,0.0016257564053051173,5.119161605834961,3148.78759765625,1.4733227491378784,3.16078519821167,2.6072404384613037,1.8393555879592896,1.9656147956848145,Delta,3,True
182,9,air_conditioner,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
183,9,street_music,street_music,True,children_playing,0.00043500685261841054,2.7703604698181152,6368.54443359375,0.7273664474487305,1.738685965538025,1.4672683477401733,1.0105823278427124,0.9739886522293091,Delta,1,True
184,9,siren,siren,True,dog_bark,0.001433369889714729,15.659745216369629,10925.125,4.657042026519775,9.356402397155762,8.193406105041504,5.686619758605957,6.043820858001709,Delta,1,True
185,9,dog_bark,dog_bark,True,gun_shot,0.006579584871015208,58.02873229980469,8819.5126953125,16.717256546020508,34.819244384765625,29.837947845458984,23.212329864501953,21.127525329589844,Delta,1,True
186,9,gun_shot,gun_shot,True,dog_bark,0.002686018671878106,21.24263572692871,7908.595703125,6.016252517700195,13.717842102050781,10.557109832763672,7.551167011260986,7.642145156860352,Delta,1,True
187,9,siren,siren,True,dog_bark,0.0005440772009890872,3.1467108726501465,5783.57421875,0.9326731562614441,1.8952317237854004,1.6289161443710327,1.1700114011764526,1.1906771659851074,Delta,1,True
188,9,children_playing,children_playing,True,street_music,0.002195289357032966,12.444504737854004,5668.73095703125,3.3945534229278564,7.518582344055176,6.8191962242126465,4.525166988372803,4.453654766082764,Delta,3,True
189,9,engine_idling,engine_idling,True,siren,0.015825428829940157,36.56993103027344,2310.83349609375,10.8693208694458,21.344581604003906,19.503921508789062,13.833268165588379,13.851510047912598,Delta,1,True
190,9,siren,siren,True,dog_bark,0.014847277612598206,64.07621765136719,4315.68798828125,18.499902725219727,38.82920455932617,32.883506774902344,23.779016494750977,24.678760528564453,Delta,2,True
191,9,children_playing,children_playing,True,street_music,0.002856074775808273,18.55257225036621,6495.82861328125,5.0652008056640625,11.340543746948242,9.853864669799805,6.918982028961182,6.705430507659912,Delta,1,True
192,9,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
193,9,dog_bark,dog_bark,True,gun_shot,0.007068263855537441,56.793365478515625,8034.98095703125,16.76679229736328,34.028472900390625,28.210590362548828,22.56957244873047,21.936294555664062,Delta,5,True
194,9,children_playing,children_playing,True,dog_bark,0.0003026718857424152,3.4836623668670654,11509.69921875,0.9154887199401855,2.2887067794799805,1.7107118368148804,1.3092964887619019,1.1911392211914062,Delta,1,True
195,9,jackhammer,jackhammer,True,engine_idling,0.0017741132560826745,6.746642589569092,3802.8251953125,1.9418072700500488,4.060670852661133,3.513275146484375,2.5206356048583984,2.5614092350006104,Delta,1,True
196,9,jackhammer,jackhammer,True,drilling,0.00513494652138772,13.629303932189941,2654.22509765625,4.057469367980957,8.12756633758545,7.143934726715088,4.970911502838135,5.243259906768799,Delta,2,True
197,9,car_horn,car_horn,True,jackhammer,0.001529438965735229,17.18604278564453,11236.828125,4.983348846435547,10.779864311218262,8.9122896194458,6.231327056884766,6.005204677581787,Delta,1,True
198,9,street_music,street_music,True,children_playing,0.0011214287955113914,4.441056251525879,3960.1767578125,1.1436328887939453,2.8492369651794434,2.2690699100494385,1.6329479217529297,1.5753529071807861,Delta,3,True
199,9,drilling,siren,False,siren,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
200,9,drilling,jackhammer,False,jackhammer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
201,9,children_playing,children_playing,True,dog_bark,0.0014586018823483534,7.25966739654541,4977.14111328125,1.9496914148330688,4.581661701202393,3.689460515975952,2.6831650733947754,2.6642746925354004,Delta,3,True
202,9,gun_shot,gun_shot,True,engine_idling,0.00443484237185019,39.84307861328125,8984.1025390625,11.64993953704834,23.351621627807617,20.3312931060791,15.324859619140625,16.069807052612305,Delta,2,True
203,9,jackhammer,jackhammer,True,engine_idling,0.0012402442066873365,3.4933207035064697,2816.639404296875,1.0472148656845093,2.1229286193847656,1.7599996328353882,1.2922091484069824,1.353662133216858,Delta,2,True
204,9,jackhammer,jackhammer,True,drilling,0.0018482798928160385,13.189173698425293,7135.91796875,3.7951788902282715,8.04864501953125,6.804145812988281,4.892784118652344,4.953232765197754,Delta,1,True
205,9,dog_bark,dog_bark,True,children_playing,0.0012542516727713172,12.01215934753418,9577.15234375,3.3973605632781982,7.278270721435547,6.231612205505371,4.4514241218566895,4.596576690673828,Delta,3,True
206,9,engine_idling,engine_idling,True,dog_bark,0.0026352648074855433,16.492862701416016,6258.52197265625,4.3673810958862305,10.776575088500977,8.010934829711914,6.250015735626221,5.793804168701172,Delta,3,True
207,9,dog_bark,dog_bark,True,air_conditioner,6.650672137264756e-05,0.3186098337173462,4790.64111328125,0.08712228387594223,0.20314344763755798,0.1633061021566391,0.11384235322475433,0.11413022130727768,Delta,1,True
208,9,jackhammer,jackhammer,True,engine_idling,0.0012821754461187105,12.689227104187012,9896.638671875,3.6156628131866455,7.769964218139648,6.759239196777344,4.480728626251221,4.669782638549805,Delta,3,True
209,9,jackhammer,jackhammer,True,engine_idling,0.0013276873069452961,3.520167112350464,2651.3525390625,1.0208755731582642,2.1314592361450195,1.8409442901611328,1.3149138689041138,1.2993066310882568,Delta,3,True
210,9,engine_idling,engine_idling,True,dog_bark,0.0027049606786510565,16.98680305480957,6279.87060546875,4.537646293640137,10.852275848388672,8.689201354980469,6.352144241333008,5.859811305999756,Delta,4,True
211,9,street_music,street_music,True,air_conditioner,0.0038284237405426576,10.227473258972168,2671.4580078125,2.8570094108581543,6.34547233581543,5.338420391082764,3.7386133670806885,3.7010438442230225,Delta,4,True
212,9,engine_idling,engine_idling,True,siren,0.0017091832726370128,3.58437180519104,2097.12548828125,1.0151569843292236,2.18678879737854,1.8813159465789795,1.3339769840240479,1.3100718259811401,Delta,1,True
213,9,drilling,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
214,9,jackhammer,jackhammer,True,drilling,0.004633935909722054,12.8530912399292,2773.687744140625,3.8783934116363525,7.620744705200195,6.625644683837891,4.758913040161133,5.053499698638916,Delta,2,True
215,9,children_playing,children_playing,True,dog_bark,6.167249475536217e-05,0.4114348590373993,6671.2861328125,0.11244852095842361,0.2632506787776947,0.2069500982761383,0.14897744357585907,0.14936687052249908,Delta,1,True
216,9,drilling,drilling,True,air_conditioner,0.004231531986389208,30.026601791381836,7095.91748046875,8.358541488647461,18.344987869262695,15.766218185424805,11.200138092041016,11.00800895690918,Delta,3,True
217,9,siren,siren,True,dog_bark,0.015138651204785898,65.1021728515625,4300.39453125,18.907136917114258,39.181400299072266,33.55495834350586,24.109251022338867,25.26736068725586,Delta,2,True
218,9,street_music,street_music,True,children_playing,0.0004884812831423056,2.6648144721984863,5455.30517578125,0.7055349349975586,1.7429399490356445,1.3296715021133423,0.9670233726501465,0.92868572473526,Delta,2,True
219,9,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
220,9,gun_shot,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
221,9,gun_shot,gun_shot,True,engine_idling,0.0011880978310249812,8.603594779968262,7241.48681640625,2.543912410736084,4.9254913330078125,4.555010795593262,3.2683112621307373,3.4438207149505615,Delta,2,True
222,9,dog_bark,dog_bark,True,children_playing,0.010377571969504435,77.65900421142578,7483.35009765625,23.223649978637695,47.93276596069336,38.79966354370117,29.567346572875977,28.53753089904785,Delta,2,True
223,9,children_playing,children_playing,True,dog_bark,0.0006151483753768571,3.9441893100738525,6411.76904296875,1.0535027980804443,2.4910600185394287,2.0540525913238525,1.3926359415054321,1.4431962966918945,Delta,1,True
224,9,children_playing,children_playing,True,street_music,0.0034991439808522372,21.31736946105957,6092.1669921875,5.904896259307861,13.720100402832031,10.480860710144043,8.100419044494629,7.473691940307617,Delta,3,True
225,9,siren,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
226,9,siren,siren,True,dog_bark,0.0019090434709198268,20.78986930847168,10890.2021484375,6.15388822555542,12.206158638000488,11.109792709350586,7.573948860168457,8.035283088684082,Delta,3,True
227,9,air_conditioner,engine_idling,False,engine_idling,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
228,9,dog_bark,dog_bark,True,gun_shot,0.0074674039124845975,75.66815185546875,10133.126953125,21.487146377563477,47.05549621582031,36.81568145751953,29.048614501953125,29.16394805908203,Delta,1,True
229,9,engine_idling,engine_idling,True,jackhammer,0.016021322145367473,36.810028076171875,2297.56494140625,11.119429588317871,21.552839279174805,18.75777244567871,14.308906555175781,14.498720169067383,Delta,3,True
230,9,jackhammer,jackhammer,True,engine_idling,0.0031560292585257593,10.0256986618042,3176.68115234375,2.832212209701538,6.147271156311035,5.258890628814697,3.6317899227142334,3.722693681716919,Delta,1,True
231,9,engine_idling,engine_idling,True,dog_bark,0.0010427298068566941,8.086795806884766,7755.40869140625,2.3003385066986084,4.9781999588012695,4.159477233886719,2.986161947250366,3.0172533988952637,Delta,1,True
232,9,air_conditioner,dog_bark,False,dog_bark,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
233,9,jackhammer,jackhammer,True,engine_idling,0.002687678960628215,6.890573024749756,2563.763427734375,2.0439834594726562,4.240175724029541,3.514209270477295,2.5455498695373535,2.5482442378997803,Delta,3,True
234,9,air_conditioner,air_conditioner,True,engine_idling,0.0009256991177505428,3.3841121196746826,3655.736572265625,0.9096921682357788,2.1448605060577393,1.661929965019226,1.3183512687683105,1.2345798015594482,Delta,2,True
235,9,engine_idling,engine_idling,True,air_conditioner,0.0012482537659146893,8.299917221069336,6649.22265625,2.4012672901153564,5.100787162780762,4.159153938293457,3.1684863567352295,3.1251630783081055,Delta,1,True
236,9,engine_idling,engine_idling,True,air_conditioner,0.0033453155227566715,21.90420150756836,6547.7236328125,6.423830986022949,13.428430557250977,11.187061309814453,8.231230735778809,8.080979347229004,Delta,1,True
237,9,street_music,street_music,True,siren,0.00017284235081300623,0.9202782511711121,5324.37939453125,0.24358558654785156,0.6036615967750549,0.45721113681793213,0.33017316460609436,0.32421353459358215,Delta,1,True
238,9,gun_shot,gun_shot,True,dog_bark,0.004661812507463104,54.63381576538086,11719.4365234375,16.419313430786133,32.46928405761719,28.181774139404297,20.728925704956055,20.907058715820312,Delta,1,True
239,9,children_playing,children_playing,True,dog_bark,0.001933579938762389,15.750748634338379,8145.89990234375,4.348098278045654,9.661588668823242,8.311761856079102,5.778162956237793,5.775922775268555,Delta,3,True
240,9,dog_bark,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
241,9,jackhammer,jackhammer,True,engine_idling,0.004204037855384191,12.8060884475708,3046.14013671875,3.7331795692443848,7.7208356857299805,6.506252288818359,4.868041515350342,4.941540718078613,Delta,3,True
242,9,street_music,street_music,True,children_playing,0.00011381360836898955,0.5283131003379822,4641.9150390625,0.1412721872329712,0.3286064565181732,0.28235888481140137,0.1927025020122528,0.18524029850959778,Delta,1,True
243,9,air_conditioner,car_horn,False,car_horn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
244,9,street_music,children_playing,False,children_playing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,0,False
245,9,siren,siren,True,dog_bark,0.014415574297623914,62.10292053222656,4308.04345703125,17.831960678100586,37.691375732421875,31.98263931274414,22.869762420654297,23.92152214050293,Delta,2,True
246,9,siren,siren,True,air_conditioner,0.00246153109245393,19.15165901184082,7780.384765625,4.967405319213867,12.305706977844238,9.80732250213623,6.8462066650390625,6.901182651519775,Delta,3,True
247,9,drilling,drilling,True,engine_idling,0.007654994377692522,11.224557876586914,1466.30517578125,3.230203151702881,6.890389919281006,5.716376781463623,4.158193588256836,4.255760669708252,Delta,3,True
248,9,drilling,drilling,True,jackhammer,0.00032211491302641904,1.6018409729003906,4972.88671875,0.4663064479827881,0.9642611742019653,0.8475132584571838,0.5992984771728516,0.5841366648674011,Delta,2,True
249,9,jackhammer,jackhammer,True,engine_idling,0.004697771609419164,9.640265464782715,2052.09326171875,2.752009630203247,5.960031986236572,4.843527793884277,3.497265338897705,3.761457681655884,Delta,3,True
250,9,engine_idling,engine_idling,True,air_conditioner,0.000790578751289121,5.284135341644287,6683.88232421875,1.4959770441055298,3.262422561645508,2.72773814201355,1.9698303937911987,1.9287174940109253,Delta,1,True
251,9,children_playing,children_playing,True,siren,0.002153814798153007,11.037253379821777,5124.513671875,3.0467963218688965,6.989640235900879,5.637063503265381,4.03020715713501,3.9577603340148926,Delta,1,True
